t_s,imu,report,x,y,z,w
9.650424,0x4A,accel,8.703125,-3.664062,-0.257812,
9.651489,0x4B,gyro,-0.001953,-0.011719,0.015625,
9.653171,0x4B,accel,9.511719,1.675781,-0.554688,
9.654214,0x4A,gyro,0.000000,0.000000,-0.037109,
9.655677,0x4A,accel,8.664062,-3.703125,-0.257812,
9.656707,0x4B,gyro,0.005859,-0.005859,0.011719,
9.657344,0x4A,accel,8.625000,-3.703125,-0.257812,
9.658211,0x4B,accel,9.472656,1.597656,-0.519531,
9.659430,0x4A,gyro,-0.005859,0.003906,-0.035156,
9.660082,0x4B,accel,9.472656,1.558594,-0.480469,
9.660725,0x4A,accel,8.667969,-3.703125,-0.222656,
9.661816,0x4B,gyro,0.003906,-0.009766,0.019531,
9.663210,0x4A,gyro,-0.007812,0.003906,-0.037109,
9.663851,0x4B,accel,9.511719,1.523438,-0.441406,
9.664932,0x4A,accel,8.664062,-3.703125,-0.257812,
9.665582,0x4B,gyro,0.013672,-0.013672,0.027344,
9.667233,0x4B,accel,9.511719,1.484375,-0.441406,
9.667884,0x4A,gyro,-0.003906,0.000000,-0.031250,
9.669666,0x4A,accel,8.664062,-3.703125,-0.257812,
9.672017,0x4B,gyro,0.019531,-0.005859,0.017578,
9.672667,0x4A,gyro,-0.005859,-0.001953,-0.029297,
9.673665,0x4B,accel,9.546875,1.484375,-0.480469,
9.674729,0x4A,accel,8.707031,-3.703125,-0.222656,
9.675370,0x4B,accel,9.507812,1.484375,-0.519531,
9.677113,0x4B,gyro,0.011719,-0.011719,0.025391,
9.677760,0x4A,gyro,-0.001953,0.000000,-0.029297,
9.678805,0x4B,accel,9.472656,1.445312,-0.519531,
9.679730,0x4A,accel,8.664062,-3.703125,-0.257812,
9.681718,0x4B,gyro,0.019531,-0.007812,0.025391,
9.682364,0x4A,accel,8.664062,-3.703125,-0.257812,
9.683447,0x4B,accel,9.507812,1.445312,-0.480469,
9.684089,0x4A,gyro,0.000000,-0.005859,-0.029297,
9.685355,0x4A,accel,8.625000,-3.703125,-0.257812,
9.685995,0x4B,gyro,0.027344,-0.013672,0.027344,
9.687878,0x4B,accel,9.472656,1.484375,-0.441406,
9.689029,0x4A,gyro,0.005859,-0.003906,-0.025391,
9.690524,0x4A,accel,8.667969,-3.703125,-0.222656,
9.691622,0x4B,gyro,0.017578,-0.013672,0.027344,
9.693329,0x4B,accel,9.468750,1.523438,-0.402344,
9.694372,0x4A,gyro,0.001953,-0.001953,-0.021484,
9.695015,0x4B,accel,9.433594,1.523438,-0.363281,
9.695657,0x4A,accel,8.667969,-3.664062,-0.222656,
9.696775,0x4B,gyro,0.033203,-0.019531,0.029297,
9.697433,0x4A,gyro,0.005859,-0.007812,-0.021484,
9.698524,0x4B,accel,9.429688,1.558594,-0.441406,
9.699621,0x4A,accel,8.628906,-3.664062,-0.222656,
9.700267,0x4B,gyro,0.041016,-0.013672,0.025391,
9.701543,0x4B,accel,9.429688,1.597656,-0.363281,
9.702189,0x4A,accel,8.628906,-3.625000,-0.222656,
9.703812,0x4A,gyro,0.011719,-0.017578,-0.017578,
9.705097,0x4A,accel,8.585938,-3.664062,-0.257812,
9.707452,0x4B,gyro,0.039062,-0.021484,0.023438,
9.708100,0x4A,gyro,0.007812,-0.017578,-0.011719,
9.708931,0x4B,accel,9.390625,1.636719,-0.402344,
9.709977,0x4A,accel,8.625000,-3.664062,-0.257812,
9.710620,0x4B,accel,9.355469,1.636719,-0.402344,
9.712347,0x4B,gyro,0.031250,-0.021484,0.033203,
9.713718,0x4A,gyro,0.011719,-0.015625,-0.009766,
9.714360,0x4B,accel,9.394531,1.675781,-0.402344,
9.715450,0x4A,accel,8.625000,-3.625000,-0.257812,
9.716516,0x4B,gyro,0.037109,-0.023438,0.033203,
9.717161,0x4A,accel,8.628906,-3.625000,-0.222656,
9.718229,0x4B,accel,9.355469,1.675781,-0.441406,
9.719305,0x4A,gyro,0.005859,-0.017578,-0.003906,
9.720576,0x4A,accel,8.625000,-3.625000,-0.257812,
9.721313,0x4B,gyro,0.025391,-0.025391,0.042969,
9.722987,0x4B,accel,9.390625,1.675781,-0.480469,
9.723870,0x4A,gyro,0.007812,-0.025391,0.007812,
9.725476,0x4A,accel,8.664062,-3.664062,-0.257812,
9.726120,0x4B,gyro,0.029297,-0.023438,0.042969,
9.727795,0x4B,accel,9.394531,1.636719,-0.441406,
9.728435,0x4A,gyro,0.005859,-0.023438,0.005859,
9.730198,0x4A,accel,8.628906,-3.664062,-0.296875,
9.730848,0x4B,gyro,0.035156,-0.021484,0.044922,
9.732535,0x4B,accel,9.390625,1.636719,-0.519531,
9.733190,0x4A,gyro,0.005859,-0.025391,0.011719,
9.733833,0x4B,accel,9.351562,1.597656,-0.480469,
9.734909,0x4A,accel,8.625000,-3.664062,-0.257812,
9.736254,0x4B,gyro,0.037109,-0.031250,0.046875,
9.737922,0x4B,accel,9.394531,1.597656,-0.441406,
9.738967,0x4A,gyro,0.007812,-0.025391,0.011719,
9.740261,0x4A,accel,8.628906,-3.664062,-0.222656,
9.740923,0x4B,gyro,0.027344,-0.029297,0.054688,
9.741567,0x4A,accel,8.585938,-3.664062,-0.257812,
9.742640,0x4B,accel,9.394531,1.597656,-0.480469,
9.743731,0x4A,gyro,-0.001953,-0.025391,0.023438,
9.744989,0x4A,accel,8.589844,-3.664062,-0.296875,
9.745655,0x4B,gyro,0.025391,-0.031250,0.050781,
9.747315,0x4B,accel,9.394531,1.597656,-0.480469,
9.747963,0x4A,gyro,0.005859,-0.027344,0.019531,
9.749753,0x4A,accel,8.625000,-3.664062,-0.257812,
9.750393,0x4B,accel,9.390625,1.597656,-0.519531,
9.752148,0x4B,gyro,0.027344,-0.033203,0.050781,
9.752797,0x4A,gyro,0.000000,-0.031250,0.027344,
9.753808,0x4B,accel,9.355469,1.597656,-0.519531,
9.754869,0x4A,accel,8.664062,-3.703125,-0.257812,
9.757385,0x4B,gyro,0.019531,-0.035156,0.064453,
9.758677,0x4A,gyro,0.000000,-0.033203,0.027344,
9.759315,0x4B,accel,9.351562,1.597656,-0.554688,
9.760160,0x4A,accel,8.625000,-3.664062,-0.257812,
9.760803,0x4B,gyro,0.021484,-0.037109,0.064453,
9.761443,0x4A,accel,8.625000,-3.664062,-0.257812,
9.762537,0x4B,accel,9.394531,1.597656,-0.554688,
9.763829,0x4A,gyro,-0.001953,-0.037109,0.035156,
9.765091,0x4A,accel,8.589844,-3.664062,-0.296875,
9.765730,0x4B,gyro,0.027344,-0.033203,0.058594,
9.767443,0x4B,accel,9.355469,1.597656,-0.519531,
9.768096,0x4A,gyro,-0.001953,-0.035156,0.035156,
9.768762,0x4B,accel,9.355469,1.597656,-0.519531,
9.769836,0x4A,accel,8.585938,-3.664062,-0.257812,
9.770483,0x4B,gyro,0.023438,-0.044922,0.070312,
9.772762,0x4A,gyro,-0.005859,-0.035156,0.046875,
9.773858,0x4B,accel,9.390625,1.597656,-0.519531,
9.774933,0x4A,accel,8.628906,-3.664062,-0.296875,
9.775594,0x4B,gyro,0.019531,-0.033203,0.068359,
9.777529,0x4B,accel,9.355469,1.597656,-0.519531,
9.778717,0x4A,gyro,-0.005859,-0.037109,0.048828,
9.780198,0x4A,accel,8.628906,-3.703125,-0.296875,
9.780843,0x4B,gyro,0.013672,-0.033203,0.068359,
9.782504,0x4B,accel,9.351562,1.558594,-0.519531,
9.783810,0x4A,accel,8.589844,-3.664062,-0.296875,
9.785110,0x4A,gyro,-0.001953,-0.037109,0.054688,
9.785753,0x4B,gyro,0.017578,-0.044922,0.078125,
9.786391,0x4A,accel,8.628906,-3.664062,-0.296875,
9.787436,0x4B,accel,9.390625,1.558594,-0.554688,
9.788087,0x4A,gyro,-0.007812,-0.041016,0.054688,
9.789158,0x4B,accel,9.429688,1.523438,-0.554688,
9.790751,0x4A,accel,8.628906,-3.664062,-0.296875,
9.791996,0x4B,gyro,0.015625,-0.039062,0.074219,
9.792673,0x4A,gyro,-0.007812,-0.037109,0.052734,
9.793749,0x4B,accel,9.390625,1.484375,-0.554688,
9.794810,0x4A,accel,8.625000,-3.738281,-0.335938,
9.795475,0x4B,gyro,0.011719,-0.037109,0.074219,
9.797340,0x4B,accel,9.429688,1.445312,-0.593750,
9.798745,0x4A,gyro,-0.005859,-0.039062,0.062500,
9.800173,0x4A,accel,8.628906,-3.703125,-0.296875,
9.800816,0x4B,gyro,0.017578,-0.042969,0.078125,
9.801463,0x4A,accel,8.667969,-3.738281,-0.296875,
9.802582,0x4B,accel,9.468750,1.406250,-0.632812,
9.803881,0x4A,gyro,-0.001953,-0.037109,0.052734,
9.805172,0x4A,accel,8.628906,-3.738281,-0.296875,
9.805821,0x4B,accel,9.468750,1.406250,-0.593750,
9.807486,0x4B,gyro,0.013672,-0.044922,0.078125,
9.808192,0x4A,gyro,-0.001953,-0.041016,0.062500,
9.809148,0x4B,accel,9.468750,1.406250,-0.632812,
9.810228,0x4A,accel,8.628906,-3.738281,-0.296875,
9.810901,0x4B,gyro,0.019531,-0.037109,0.082031,
9.812776,0x4B,accel,9.507812,1.406250,-0.632812,
9.813982,0x4A,gyro,-0.003906,-0.037109,0.058594,
9.815641,0x4A,accel,8.628906,-3.777344,-0.296875,
9.816293,0x4B,gyro,0.021484,-0.037109,0.087891,
9.817968,0x4B,accel,9.433594,1.406250,-0.632812,
9.819312,0x4A,gyro,-0.011719,-0.039062,0.062500,
9.820572,0x4A,accel,8.625000,-3.738281,-0.335938,
9.821844,0x4B,gyro,0.019531,-0.039062,0.078125,
9.822492,0x4A,accel,8.628906,-3.738281,-0.296875,
9.823374,0x4B,accel,9.472656,1.406250,-0.671875,
9.824120,0x4A,gyro,-0.003906,-0.037109,0.054688,
9.825748,0x4A,accel,8.625000,-3.738281,-0.375000,
9.826391,0x4B,accel,9.511719,1.367188,-0.671875,
9.828377,0x4B,gyro,0.017578,-0.035156,0.083984,
9.829029,0x4A,gyro,-0.007812,-0.035156,0.052734,
9.829670,0x4B,accel,9.546875,1.332031,-0.632812,
9.830642,0x4A,accel,8.625000,-3.777344,-0.335938,
9.831521,0x4B,gyro,0.025391,-0.031250,0.089844,
9.833172,0x4B,accel,9.511719,1.406250,-0.671875,
9.834403,0x4A,gyro,-0.003906,-0.029297,0.054688,
9.835876,0x4A,accel,8.628906,-3.738281,-0.296875,
9.837045,0x4B,gyro,0.021484,-0.033203,0.091797,
9.837689,0x4A,accel,8.625000,-3.738281,-0.257812,
9.838769,0x4B,accel,9.550781,1.406250,-0.710938,
9.839852,0x4A,gyro,-0.005859,-0.033203,0.050781,
9.840505,0x4B,accel,9.507812,1.332031,-0.671875,
9.842192,0x4B,gyro,0.027344,-0.029297,0.089844,
9.843550,0x4A,accel,8.625000,-3.777344,-0.375000,
9.844193,0x4B,accel,9.550781,1.253906,-0.671875,
9.845356,0x4A,gyro,-0.011719,-0.027344,0.041016,
9.846002,0x4B,gyro,0.017578,-0.033203,0.093750,
9.846641,0x4A,accel,8.628906,-3.816406,-0.335938,
9.847287,0x4B,accel,9.589844,1.214844,-0.632812,
9.847934,0x4A,gyro,-0.001953,-0.023438,0.041016,
9.850019,0x4A,accel,8.628906,-3.816406,-0.375000,
9.852358,0x4B,gyro,0.015625,-0.027344,0.091797,
9.853013,0x4A,gyro,0.003906,-0.015625,0.033203,
9.854100,0x4B,accel,9.656250,1.253906,-0.632812,
9.855159,0x4A,accel,8.628906,-3.855469,-0.335938,
9.857483,0x4B,gyro,0.013672,-0.025391,0.093750,
9.858131,0x4A,gyro,-0.003906,-0.019531,0.013672,
9.858970,0x4B,accel,9.617188,1.214844,-0.632812,
9.860060,0x4A,accel,8.664062,-3.894531,-0.335938,
9.860703,0x4B,accel,9.656250,1.214844,-0.632812,
9.861346,0x4A,accel,8.667969,-3.855469,-0.335938,
9.862459,0x4B,gyro,0.013672,-0.027344,0.099609,
9.863737,0x4A,gyro,-0.001953,-0.017578,0.007812,
9.864389,0x4B,accel,9.660156,1.214844,-0.671875,
9.865515,0x4A,accel,8.667969,-3.855469,-0.375000,
9.866173,0x4B,gyro,0.015625,-0.027344,0.097656,
9.868032,0x4A,gyro,-0.003906,-0.011719,0.000000,
9.869112,0x4B,accel,9.660156,1.175781,-0.593750,
9.870178,0x4A,accel,8.589844,-3.855469,-0.335938,
9.872623,0x4B,gyro,0.015625,-0.031250,0.111328,
9.873273,0x4A,gyro,-0.001953,-0.013672,-0.009766,
9.874121,0x4B,accel,9.585938,1.175781,-0.632812,
9.875199,0x4A,accel,8.664062,-3.894531,-0.335938,
9.877507,0x4B,gyro,0.025391,-0.029297,0.111328,
9.878159,0x4A,gyro,0.003906,-0.011719,-0.029297,
9.878833,0x4B,accel,9.621094,1.175781,-0.593750,
9.879885,0x4A,accel,8.625000,-3.855469,-0.296875,
9.880528,0x4B,accel,9.621094,1.175781,-0.632812,
9.882200,0x4B,gyro,0.029297,-0.025391,0.109375,
9.883540,0x4A,accel,8.628906,-3.855469,-0.375000,
9.884181,0x4B,accel,9.617188,1.253906,-0.632812,
9.885428,0x4A,gyro,0.000000,-0.007812,-0.037109,
9.886080,0x4B,gyro,0.033203,-0.023438,0.115234,
9.886720,0x4A,accel,8.628906,-3.855469,-0.335938,
9.887835,0x4B,accel,9.589844,1.292969,-0.632812,
9.888488,0x4A,gyro,0.007812,-0.011719,-0.050781,
9.890267,0x4A,accel,8.667969,-3.855469,-0.335938,
9.892611,0x4B,gyro,0.033203,-0.027344,0.117188,
9.893264,0x4A,gyro,0.001953,-0.013672,-0.054688,
9.894161,0x4B,accel,9.617188,1.332031,-0.710938,
9.895229,0x4A,accel,8.664062,-3.855469,-0.296875,
9.895874,0x4B,accel,9.617188,1.292969,-0.710938,
9.897678,0x4B,gyro,0.039062,-0.027344,0.125000,
9.898965,0x4A,gyro,0.001953,-0.007812,-0.064453,
9.899613,0x4B,accel,9.617188,1.332031,-0.710938,
9.900450,0x4A,accel,8.667969,-3.816406,-0.375000,
9.902420,0x4B,gyro,0.041016,-0.019531,0.134766,
9.903060,0x4A,accel,8.667969,-3.816406,-0.375000,
9.904067,0x4B,accel,9.621094,1.406250,-0.746094,
9.904733,0x4A,gyro,-0.001953,-0.007812,-0.072266,
9.906001,0x4A,accel,8.667969,-3.855469,-0.375000,
9.906640,0x4B,gyro,0.033203,-0.015625,0.134766,
9.908567,0x4B,accel,9.621094,1.367188,-0.710938,
9.909848,0x4A,gyro,0.007812,0.000000,-0.087891,
9.911132,0x4A,accel,8.667969,-3.816406,-0.335938,
9.912174,0x4B,gyro,0.033203,-0.009766,0.142578,
9.912820,0x4A,gyro,0.009766,0.003906,-0.087891,
9.913915,0x4B,accel,9.660156,1.445312,-0.671875,
9.914983,0x4A,accel,8.628906,-3.855469,-0.257812,
9.915648,0x4B,accel,9.699219,1.406250,-0.671875,
9.917378,0x4B,gyro,0.031250,-0.007812,0.154297,
9.918019,0x4A,gyro,0.001953,0.003906,-0.105469,
9.919164,0x4B,accel,9.656250,1.406250,-0.671875,
9.920240,0x4A,accel,8.667969,-3.894531,-0.296875,
9.920921,0x4B,gyro,0.037109,-0.007812,0.162109,
9.921563,0x4A,accel,8.667969,-3.855469,-0.335938,
9.922936,0x4B,accel,9.699219,1.406250,-0.671875,
9.924011,0x4A,gyro,0.009766,0.003906,-0.117188,
9.925294,0x4A,accel,8.628906,-3.855469,-0.375000,
9.927647,0x4B,gyro,0.042969,-0.007812,0.181641,
9.928308,0x4A,gyro,0.007812,0.005859,-0.126953,
9.929261,0x4B,accel,9.695312,1.445312,-0.671875,
9.930337,0x4A,accel,8.707031,-3.855469,-0.375000,
9.932709,0x4B,gyro,0.039062,0.000000,0.193359,
9.933357,0x4A,gyro,0.009766,0.005859,-0.142578,
9.934014,0x4B,accel,9.738281,1.445312,-0.671875,
9.935062,0x4A,accel,8.781250,-3.894531,-0.375000,
9.935705,0x4B,accel,9.777344,1.445312,-0.671875,
9.937372,0x4B,gyro,0.035156,-0.001953,0.197266,
9.938026,0x4A,gyro,0.015625,0.009766,-0.156250,
9.939110,0x4B,accel,9.816406,1.406250,-0.671875,
9.940187,0x4A,accel,8.824219,-3.894531,-0.375000,
9.940847,0x4B,gyro,0.027344,0.003906,0.212891,
9.941494,0x4A,accel,8.863281,-3.929688,-0.375000,
9.942779,0x4B,accel,9.933594,1.367188,-0.710938,
9.943900,0x4A,gyro,0.005859,0.011719,-0.167969,
9.945181,0x4A,accel,9.351562,-3.968750,-0.488281,
9.947486,0x4B,gyro,0.021484,0.001953,0.218750,
9.948137,0x4A,gyro,0.015625,0.021484,-0.171875,
9.949198,0x4B,accel,9.777344,1.175781,-0.746094,
9.950253,0x4A,accel,9.312500,-3.585938,-0.488281,
9.950904,0x4B,accel,9.511719,1.062500,-0.785156,
9.952621,0x4B,gyro,0.033203,-0.001953,0.207031,
9.953274,0x4A,gyro,0.009766,0.025391,-0.134766,
9.954570,0x4B,accel,9.316406,0.718750,-0.785156,
9.955658,0x4A,accel,8.894531,-3.511719,-0.640625,
9.956306,0x4B,gyro,0.050781,0.000000,0.181641,
9.957568,0x4B,accel,9.312500,0.640625,-0.863281,
9.958211,0x4A,gyro,0.007812,0.023438,-0.115234,
9.960365,0x4A,accel,8.628906,-3.355469,-0.718750,
9.961016,0x4B,gyro,0.054688,-0.007812,0.164062,
9.961696,0x4A,accel,8.820312,-3.316406,-0.988281,
9.962779,0x4B,accel,9.316406,0.562500,-0.976562,
9.963898,0x4A,gyro,-0.007812,0.023438,-0.111328,
9.965649,0x4A,accel,8.820312,-3.394531,-1.023438,
9.966293,0x4B,gyro,0.068359,-0.015625,0.134766,
9.968173,0x4A,gyro,-0.037109,0.039062,-0.128906,
9.969147,0x4B,accel,9.546875,0.718750,-1.167969,
9.970221,0x4A,accel,8.863281,-3.472656,-0.988281,
9.970872,0x4B,accel,9.656250,0.910156,-1.246094,
9.972573,0x4B,gyro,0.054688,-0.021484,0.113281,
9.973223,0x4A,gyro,-0.072266,0.058594,-0.138672,
9.974294,0x4B,accel,9.855469,1.101562,-1.207031,
9.975350,0x4A,accel,8.824219,-3.703125,-0.757812,
9.977286,0x4B,gyro,0.021484,-0.035156,0.113281,
9.977972,0x4A,gyro,-0.109375,0.068359,-0.158203,
9.979055,0x4B,accel,9.890625,1.136719,-1.128906,
9.980120,0x4A,accel,9.312500,-3.738281,-0.871094,
9.982552,0x4B,gyro,-0.001953,-0.039062,0.101562,
9.983627,0x4A,accel,9.281250,-3.703125,-0.757812,
9.984284,0x4B,accel,9.812500,1.332031,-1.015625,
9.985681,0x4A,gyro,-0.138672,0.076172,-0.162109,
9.986326,0x4B,gyro,-0.021484,-0.042969,0.089844,
9.986971,0x4A,accel,8.933594,-3.585938,-0.871094,
9.988301,0x4B,accel,9.589844,1.253906,-1.093750,
9.988952,0x4A,gyro,-0.156250,0.082031,-0.162109,
9.989595,0x4B,accel,9.433594,1.214844,-1.015625,
9.990678,0x4A,accel,8.894531,-3.511719,-0.949219,
9.991857,0x4B,gyro,-0.041016,-0.054688,0.083984,
9.993842,0x4B,accel,9.617188,1.597656,-0.902344,
9.994884,0x4A,gyro,-0.171875,0.097656,-0.167969,
9.996147,0x4A,accel,9.242188,-3.664062,-0.718750,
9.996852,0x4B,gyro,-0.056641,-0.066406,0.076172,
9.997501,0x4A,gyro,-0.208984,0.105469,-0.150391,
9.998574,0x4B,accel,9.773438,1.636719,-0.976562,
9.999617,0x4A,accel,9.351562,-3.664062,-0.832031,
10.001513,0x4B,gyro,-0.091797,-0.070312,0.070312,
10.002166,0x4A,accel,9.046875,-3.703125,-0.796875,
10.003238,0x4B,accel,9.656250,1.636719,-0.976562,
10.004324,0x4A,gyro,-0.226562,0.101562,-0.144531,
10.005595,0x4A,accel,8.933594,-3.664062,-0.832031,
10.006253,0x4B,gyro,-0.115234,-0.080078,0.076172,
10.007917,0x4B,accel,9.433594,1.597656,-1.054688,
10.008856,0x4A,gyro,-0.244141,0.113281,-0.148438,
10.009730,0x4B,accel,9.238281,1.558594,-0.902344,
10.010820,0x4A,accel,8.785156,-3.511719,-0.910156,
10.011468,0x4B,gyro,-0.132812,-0.093750,0.082031,
10.012733,0x4B,accel,9.125000,1.828125,-0.863281,
10.013390,0x4A,gyro,-0.265625,0.115234,-0.144531,
10.015434,0x4A,accel,8.546875,-3.472656,-0.757812,
10.016078,0x4B,gyro,-0.169922,-0.101562,0.082031,
10.017898,0x4B,accel,8.816406,1.714844,-1.093750,
10.018998,0x4A,gyro,-0.312500,0.099609,-0.148438,
10.020651,0x4A,accel,8.625000,-3.394531,-1.101562,
10.021295,0x4B,gyro,-0.210938,-0.113281,0.087891,
10.022955,0x4B,accel,8.816406,1.828125,-1.054688,
10.024092,0x4A,accel,8.585938,-3.316406,-1.023438,
10.025376,0x4A,gyro,-0.335938,0.105469,-0.146484,
10.026667,0x4A,accel,8.589844,-3.203125,-1.179688,
10.027325,0x4B,gyro,-0.251953,-0.125000,0.085938,
10.027987,0x4A,gyro,-0.365234,0.087891,-0.128906,
10.029368,0x4B,accel,8.742188,1.750000,-0.902344,
10.030439,0x4A,accel,8.246094,-3.394531,-1.675781,
10.031080,0x4B,accel,8.664062,1.445312,-0.671875,
10.032335,0x4B,gyro,-0.275391,-0.138672,0.083984,
10.032998,0x4A,gyro,-0.371094,0.035156,-0.125000,
10.034064,0x4B,accel,8.429688,0.910156,-0.632812,
10.035107,0x4A,accel,7.898438,-3.585938,-2.210938,
10.037662,0x4B,gyro,-0.263672,-0.162109,0.097656,
10.038985,0x4A,gyro,-0.332031,-0.035156,-0.125000,
10.039649,0x4B,accel,8.359375,0.410156,-0.441406,
10.040731,0x4A,accel,7.742188,-3.738281,-2.558594,
10.041375,0x4B,gyro,-0.189453,-0.193359,0.105469,
10.042018,0x4A,accel,7.785156,-3.855469,-2.750000,
10.043104,0x4B,accel,8.363281,-0.085938,-0.210938,
10.044192,0x4A,gyro,-0.242188,-0.123047,-0.140625,
10.045492,0x4A,accel,7.820312,-4.007812,-3.015625,
10.046145,0x4B,accel,8.433594,-0.585938,-0.097656,
10.047820,0x4B,gyro,-0.068359,-0.220703,0.113281,
10.048949,0x4A,gyro,-0.126953,-0.250000,-0.146484,
10.049611,0x4B,accel,8.507812,-1.082031,-0.171875,
10.050676,0x4A,accel,7.781250,-4.160156,-3.363281,
10.051335,0x4B,gyro,0.087891,-0.248047,0.101562,
10.053103,0x4B,accel,8.585938,-1.656250,-0.363281,
10.054243,0x4A,gyro,0.031250,-0.386719,-0.148438,
10.055965,0x4A,accel,7.746094,-4.199219,-3.628906,
10.056618,0x4B,gyro,0.269531,-0.275391,0.091797,
10.058278,0x4B,accel,8.664062,-2.039062,-0.632812,
10.059398,0x4A,gyro,0.207031,-0.517578,-0.164062,
10.060905,0x4A,accel,8.203125,-4.312500,-3.398438,
10.061573,0x4B,accel,9.085938,-2.156250,-0.710938,
10.062223,0x4A,accel,8.824219,-4.582031,-3.054688,
10.063302,0x4B,gyro,0.458984,-0.304688,0.062500,
10.064376,0x4A,gyro,0.390625,-0.617188,-0.148438,
10.065014,0x4B,accel,9.355469,-2.117188,-0.824219,
10.066038,0x4A,accel,8.968750,-4.812500,-2.980469,
10.066696,0x4B,gyro,0.654297,-0.322266,0.013672,
10.068678,0x4B,accel,9.546875,-2.078125,-1.054688,
10.069332,0x4A,gyro,0.564453,-0.712891,-0.095703,
10.071027,0x4A,accel,8.933594,-4.890625,-2.902344,
10.071676,0x4B,gyro,0.837891,-0.337891,-0.037109,
10.073344,0x4B,accel,9.546875,-1.847656,-1.437500,
10.074563,0x4A,gyro,0.738281,-0.785156,-0.050781,
10.076049,0x4A,accel,8.824219,-4.734375,-2.789062,
10.076692,0x4B,gyro,1.019531,-0.341797,-0.072266,
10.078343,0x4B,accel,9.617188,-1.351562,-1.589844,
10.079479,0x4A,gyro,0.884766,-0.832031,-0.031250,
10.080961,0x4A,accel,8.664062,-4.582031,-2.441406,
10.081622,0x4B,accel,9.617188,-1.082031,-1.628906,
10.082272,0x4A,accel,8.589844,-4.351562,-2.175781,
10.083365,0x4B,gyro,1.156250,-0.345703,-0.087891,
10.084536,0x4A,gyro,1.013672,-0.894531,-0.025391,
10.085187,0x4B,accel,9.472656,-0.968750,-1.589844,
10.086149,0x4A,accel,8.441406,-4.007812,-1.945312,
10.086818,0x4B,gyro,1.275391,-0.335938,-0.099609,
10.088702,0x4A,gyro,1.132812,-0.943359,-0.041016,
10.089604,0x4B,accel,9.316406,-1.007812,-1.628906,
10.090672,0x4A,accel,8.093750,-3.777344,-1.828125,
10.093088,0x4B,gyro,1.390625,-0.332031,-0.115234,
10.094159,0x4A,gyro,1.226562,-0.988281,-0.076172,
10.094821,0x4B,accel,9.128906,-1.199219,-1.742188,
10.095898,0x4A,accel,7.941406,-3.546875,-1.792969,
10.096538,0x4B,gyro,1.496094,-0.318359,-0.132812,
10.098181,0x4B,accel,8.929688,-1.312500,-1.707031,
10.099407,0x4A,gyro,1.316406,-1.023438,-0.115234,
10.100046,0x4B,accel,8.785156,-1.429688,-1.781250,
10.100913,0x4A,accel,7.820312,-3.281250,-1.714844,
10.102066,0x4B,gyro,1.591797,-0.316406,-0.158203,
10.102716,0x4A,accel,7.785156,-3.203125,-1.636719,
10.103361,0x4B,accel,8.664062,-1.390625,-1.820312,
10.104437,0x4A,gyro,1.382812,-1.048828,-0.162109,
10.106097,0x4A,accel,7.781250,-3.164062,-1.484375,
10.106739,0x4B,gyro,1.685547,-0.302734,-0.193359,
10.108612,0x4A,gyro,1.433594,-1.058594,-0.195312,
10.109655,0x4B,accel,8.589844,-1.199219,-1.898438,
10.110731,0x4A,accel,7.785156,-3.203125,-1.371094,
10.113068,0x4B,gyro,1.751953,-0.296875,-0.228516,
10.114330,0x4A,gyro,1.480469,-1.058594,-0.230469,
10.114994,0x4B,accel,8.628906,-0.890625,-1.859375,
10.116087,0x4A,accel,7.898438,-3.281250,-1.140625,
10.116747,0x4B,accel,8.707031,-0.394531,-1.667969,
10.118402,0x4B,gyro,1.820312,-0.287109,-0.255859,
10.119546,0x4A,gyro,1.511719,-1.060547,-0.248047,
10.120180,0x4B,accel,8.781250,0.144531,-1.550781,
10.121000,0x4A,accel,7.976562,-3.433594,-0.871094,
10.122076,0x4B,gyro,1.859375,-0.281250,-0.273438,
10.122713,0x4A,accel,8.128906,-3.546875,-0.757812,
10.123885,0x4B,accel,8.851562,0.679688,-1.589844,
10.125044,0x4A,gyro,1.539062,-1.060547,-0.259766,
10.126321,0x4A,accel,8.246094,-3.664062,-0.605469,
10.126982,0x4B,gyro,1.886719,-0.273438,-0.263672,
10.128644,0x4B,accel,8.933594,1.136719,-1.550781,
10.129291,0x4A,gyro,1.558594,-1.060547,-0.259766,
10.131009,0x4A,accel,8.363281,-3.777344,-0.566406,
10.131658,0x4B,gyro,1.890625,-0.267578,-0.265625,
10.133305,0x4B,accel,8.929688,1.484375,-1.550781,
10.134538,0x4A,gyro,1.576172,-1.056641,-0.253906,
10.136203,0x4A,accel,8.363281,-3.777344,-0.566406,
10.136840,0x4B,accel,8.890625,1.714844,-1.589844,
10.138482,0x4B,gyro,1.882812,-0.259766,-0.242188,
10.139695,0x4A,gyro,1.576172,-1.048828,-0.232422,
10.140341,0x4B,accel,8.781250,1.828125,-1.589844,
10.141178,0x4A,accel,8.246094,-3.738281,-0.605469,
10.142282,0x4B,gyro,1.859375,-0.251953,-0.220703,
10.142932,0x4A,accel,8.207031,-3.664062,-0.679688,
10.144005,0x4B,accel,8.589844,1.828125,-1.550781,
10.144947,0x4A,gyro,1.560547,-1.046875,-0.210938,
10.146226,0x4A,accel,8.058594,-3.585938,-0.679688,
10.148094,0x4B,gyro,1.837891,-0.248047,-0.195312,
