t_s,imu,report,x,y,z,w
5.455940,0x4B,quat,0.027588,-0.748596,-0.021179,0.662170
5.457879,0x4A,gyro,0.001953,0.005859,0.017578,
5.457887,0x4A,quat,-0.177368,-0.715149,0.149292,0.659424
5.458552,0x4B,accel,9.312500,0.640625,-1.246094,
5.459210,0x4A,accel,8.281250,-4.199219,-0.796875,
5.460429,0x4B,gyro,0.013672,0.007812,0.050781,
5.460438,0x4B,quat,0.027527,-0.748535,-0.021118,0.662170
5.462289,0x4A,gyro,0.003906,0.001953,0.017578,
5.462296,0x4A,quat,-0.177429,-0.715088,0.149353,0.659424
5.462942,0x4B,accel,9.273438,0.562500,-1.246094,
5.463587,0x4A,accel,8.281250,-4.238281,-0.832031,
5.464223,0x4B,gyro,0.007812,0.011719,0.044922,
5.464865,0x4A,gyro,0.011719,0.009766,0.011719,
5.466312,0x4B,quat,0.027466,-0.748535,-0.020996,0.662170
5.467272,0x4A,quat,-0.177429,-0.715088,0.149414,0.659424
5.467925,0x4B,accel,9.273438,0.562500,-1.207031,
5.468567,0x4A,accel,8.281250,-4.199219,-0.796875,
5.469205,0x4B,gyro,0.007812,0.009766,0.041016,
5.469842,0x4A,gyro,0.009766,0.003906,0.013672,
5.471220,0x4B,quat,0.027405,-0.748535,-0.020935,0.662231
5.472140,0x4A,quat,-0.177429,-0.715088,0.149414,0.659424
5.472820,0x4B,accel,9.273438,0.562500,-1.167969,
5.473952,0x4A,accel,8.281250,-4.238281,-0.832031,
5.473960,0x4A,accel,8.281250,-4.199219,-0.796875,
5.474613,0x4B,accel,9.273438,0.527344,-1.167969,
5.475813,0x4A,gyro,0.005859,0.005859,0.009766,
5.475821,0x4A,quat,-0.177490,-0.715027,0.149475,0.659424
5.477552,0x4B,gyro,0.015625,0.005859,0.042969,
5.477560,0x4B,quat,0.027405,-0.748535,-0.020874,0.662231
5.478208,0x4A,accel,8.285156,-4.199219,-0.832031,
5.478856,0x4B,accel,9.273438,0.527344,-1.128906,
5.479511,0x4A,gyro,0.013672,0.011719,0.011719,
5.480711,0x4B,gyro,0.009766,0.009766,0.041016,
5.480719,0x4B,quat,0.027344,-0.748535,-0.020752,0.662231
5.482595,0x4A,quat,-0.177490,-0.715027,0.149536,0.659485
5.483249,0x4B,accel,9.273438,0.562500,-1.167969,
5.483893,0x4A,accel,8.281250,-4.199219,-0.796875,
5.485095,0x4B,gyro,0.015625,0.011719,0.041016,
5.485102,0x4B,quat,0.027283,-0.748474,-0.020691,0.662231
5.485759,0x4A,gyro,0.011719,0.005859,0.011719,
5.486607,0x4B,accel,9.273438,0.527344,-1.167969,
5.488311,0x4A,quat,-0.177490,-0.715027,0.149536,0.659485
5.488318,0x4A,accel,8.281250,-4.199219,-0.796875,
5.488979,0x4B,accel,9.273438,0.527344,-1.167969,
5.490800,0x4B,gyro,0.015625,0.011719,0.037109,
5.490808,0x4B,quat,0.027283,-0.748474,-0.020630,0.662292
5.491471,0x4A,gyro,0.011719,0.007812,0.007812,
5.492121,0x4B,accel,9.273438,0.527344,-1.167969,
5.493295,0x4A,quat,-0.177490,-0.714966,0.149597,0.659485
5.493301,0x4A,accel,8.281250,-4.199219,-0.796875,
5.493958,0x4B,gyro,0.015625,0.007812,0.033203,
5.494600,0x4A,accel,8.285156,-4.199219,-0.832031,
5.496318,0x4B,quat,0.027222,-0.748474,-0.020508,0.662292
5.498268,0x4A,gyro,0.011719,0.011719,0.007812,
5.498277,0x4A,quat,-0.177490,-0.714966,0.149597,0.659485
5.498926,0x4B,accel,9.273438,0.527344,-1.167969,
5.499612,0x4A,accel,8.285156,-4.199219,-0.832031,
5.501632,0x4B,gyro,0.009766,0.009766,0.031250,
5.501640,0x4B,quat,0.027222,-0.748474,-0.020447,0.662292
5.503317,0x4A,gyro,0.009766,0.009766,0.005859,
5.503341,0x4A,quat,-0.177490,-0.714905,0.149658,0.659546
5.503983,0x4B,accel,9.273438,0.527344,-1.167969,
5.504646,0x4A,accel,8.285156,-4.199219,-0.832031,
5.505840,0x4B,gyro,0.011719,0.009766,0.031250,
5.505848,0x4B,quat,0.027161,-0.748413,-0.020386,0.662354
5.508249,0x4A,gyro,0.005859,0.009766,0.003906,
5.508257,0x4A,quat,-0.177490,-0.714905,0.149658,0.659546
5.508903,0x4B,accel,9.273438,0.527344,-1.167969,
5.509554,0x4A,accel,8.285156,-4.238281,-0.796875,
5.511170,0x4B,accel,9.273438,0.527344,-1.167969,
5.511177,0x4B,gyro,0.009766,0.007812,0.027344,
5.511185,0x4B,quat,0.027161,-0.748413,-0.020325,0.662354
5.512382,0x4A,gyro,0.005859,0.011719,0.005859,
5.512405,0x4A,quat,-0.177490,-0.714905,0.149719,0.659546
5.513071,0x4B,accel,9.273438,0.527344,-1.167969,
5.514209,0x4A,accel,8.281250,-4.199219,-0.796875,
5.514215,0x4A,accel,8.281250,-4.199219,-0.796875,
5.515414,0x4B,gyro,0.017578,0.011719,0.031250,
5.515422,0x4B,quat,0.027100,-0.748413,-0.020264,0.662354
5.516619,0x4A,gyro,0.007812,0.009766,0.001953,
5.516627,0x4A,quat,-0.177490,-0.714844,0.149719,0.659607
5.517287,0x4B,accel,9.234375,0.562500,-1.167969,
5.518213,0x4A,accel,8.246094,-4.238281,-0.796875,
5.519507,0x4A,gyro,0.005859,0.011719,0.003906,
5.520163,0x4B,gyro,0.015625,0.011719,0.029297,
5.521087,0x4A,quat,-0.177551,-0.714844,0.149719,0.659607
5.522366,0x4B,quat,0.027100,-0.748413,-0.020203,0.662415
5.522373,0x4B,accel,9.316406,0.562500,-1.207031,
5.523042,0x4A,accel,8.285156,-4.238281,-0.796875,
5.523706,0x4B,gyro,0.011719,0.009766,0.027344,
5.525236,0x4B,quat,0.027100,-0.748352,-0.020142,0.662415
5.525888,0x4A,gyro,0.011719,0.009766,0.000000,
5.527153,0x4B,accel,9.273438,0.562500,-1.246094,
5.528424,0x4A,quat,-0.177551,-0.714844,0.149780,0.659607
5.528431,0x4A,accel,8.285156,-4.238281,-0.796875,
5.529104,0x4B,accel,9.312500,0.640625,-1.246094,
5.530908,0x4B,gyro,0.017578,0.011719,0.029297,
5.530916,0x4B,quat,0.027039,-0.748352,-0.020081,0.662415
5.531587,0x4A,gyro,0.011719,0.013672,-0.001953,
5.532232,0x4B,accel,9.273438,0.601562,-1.207031,
5.533414,0x4A,quat,-0.177490,-0.714783,0.149780,0.659668
5.533420,0x4A,accel,8.281250,-4.199219,-0.796875,
5.534065,0x4B,gyro,0.021484,0.013672,0.027344,
5.534710,0x4A,accel,8.246094,-4.238281,-0.796875,
5.536306,0x4B,quat,0.027039,-0.748352,-0.020020,0.662476
5.538301,0x4A,gyro,0.007812,0.017578,0.001953,
5.538311,0x4A,quat,-0.177490,-0.714783,0.149780,0.659668
5.538985,0x4B,accel,9.277344,0.679688,-1.207031,
5.539654,0x4A,accel,8.281250,-4.199219,-0.796875,
5.541522,0x4B,gyro,0.009766,0.015625,0.027344,
5.541530,0x4B,quat,0.027039,-0.748352,-0.019958,0.662476
5.543389,0x4A,gyro,0.009766,0.011719,-0.001953,
5.543397,0x4A,quat,-0.177490,-0.714722,0.149780,0.659729
5.544065,0x4B,accel,9.238281,0.679688,-1.167969,
5.544719,0x4A,accel,8.242188,-4.199219,-0.796875,
5.546209,0x4B,accel,9.234375,0.718750,-1.167969,
5.546217,0x4B,gyro,0.013672,0.011719,0.029297,
5.546224,0x4B,quat,0.026978,-0.748291,-0.019897,0.662476
5.548316,0x4A,gyro,0.009766,0.011719,0.001953,
5.548323,0x4A,quat,-0.177490,-0.714722,0.149841,0.659729
5.548975,0x4B,accel,9.234375,0.753906,-1.167969,
5.549629,0x4A,accel,8.285156,-4.160156,-0.796875,
5.551380,0x4B,gyro,0.007812,0.017578,0.033203,
5.551387,0x4B,quat,0.026978,-0.748291,-0.019775,0.662537
5.552580,0x4A,gyro,0.009766,0.009766,-0.005859,
5.552588,0x4A,quat,-0.177490,-0.714661,0.149841,0.659729
5.553250,0x4B,accel,9.234375,0.718750,-1.128906,
5.553888,0x4A,accel,8.281250,-4.199219,-0.796875,
5.554530,0x4B,gyro,0.015625,0.015625,0.039062,
5.555187,0x4A,accel,8.242188,-4.199219,-0.796875,
5.557119,0x4B,quat,0.026917,-0.748291,-0.019714,0.662537
5.558881,0x4A,gyro,0.009766,0.017578,-0.003906,
5.558894,0x4A,quat,-0.177490,-0.714661,0.149841,0.659790
5.559563,0x4B,accel,9.234375,0.718750,-1.128906,
5.560192,0x4A,accel,8.242188,-4.199219,-0.796875,
5.562117,0x4B,gyro,0.005859,0.015625,0.041016,
5.562122,0x4B,quat,0.026855,-0.748291,-0.019653,0.662598
5.562126,0x4B,accel,9.238281,0.679688,-1.093750,
5.563448,0x4A,gyro,0.003906,0.015625,0.005859,
5.563464,0x4A,quat,-0.177490,-0.714600,0.149841,0.659790
5.564092,0x4B,accel,9.238281,0.679688,-1.093750,
5.564730,0x4A,accel,8.281250,-4.199219,-0.796875,
5.565342,0x4B,gyro,0.001953,0.009766,0.039062,
5.566489,0x4A,gyro,0.011719,0.015625,-0.007812,
5.566494,0x4A,quat,-0.177490,-0.714600,0.149902,0.659851
5.567356,0x4B,quat,0.026794,-0.748230,-0.019592,0.662598
5.567973,0x4A,accel,8.242188,-4.199219,-0.796875,
5.568609,0x4B,accel,9.238281,0.679688,-1.093750,
5.570370,0x4B,gyro,0.001953,0.015625,0.042969,
5.570377,0x4B,quat,0.026733,-0.748230,-0.019531,0.662598
5.571026,0x4A,gyro,0.001953,0.007812,0.000000,
5.571958,0x4B,accel,9.238281,0.679688,-1.167969,
5.573134,0x4A,quat,-0.177490,-0.714600,0.149902,0.659851
5.573141,0x4A,accel,8.281250,-4.238281,-0.757812,
5.574413,0x4A,accel,8.281250,-4.199219,-0.796875,
5.575054,0x4B,gyro,-0.001953,0.015625,0.044922,
5.576998,0x4A,gyro,0.000000,0.011719,-0.003906,
5.577006,0x4A,quat,-0.177490,-0.714539,0.149902,0.659851
5.578176,0x4B,quat,0.026672,-0.748230,-0.019409,0.662659
5.578180,0x4B,accel,9.238281,0.640625,-1.093750,
5.578811,0x4A,accel,8.281250,-4.199219,-0.796875,
5.579440,0x4B,accel,9.273438,0.601562,-1.167969,
5.580579,0x4A,gyro,0.007812,0.015625,-0.003906,
5.580583,0x4A,quat,-0.177490,-0.714539,0.149902,0.659912
5.581815,0x4B,gyro,-0.001953,0.011719,0.044922,
5.581820,0x4B,quat,0.026550,-0.748169,-0.019348,0.662659
5.582621,0x4A,accel,8.242188,-4.199219,-0.796875,
5.583233,0x4B,accel,9.207031,0.601562,-1.167969,
5.584471,0x4B,gyro,-0.009766,0.011719,0.050781,
5.585092,0x4A,gyro,0.009766,0.009766,-0.003906,
5.585966,0x4B,quat,0.026489,-0.748169,-0.019287,0.662659
5.586902,0x4A,quat,-0.177490,-0.714539,0.149902,0.659912
5.587543,0x4B,accel,9.234375,0.562500,-1.128906,
5.588182,0x4A,accel,8.246094,-4.199219,-0.757812,
5.588834,0x4B,gyro,-0.011719,0.015625,0.041016,
5.590398,0x4B,quat,0.026367,-0.748169,-0.019226,0.662720
5.591549,0x4A,gyro,0.005859,0.011719,-0.009766,
5.592199,0x4B,accel,9.234375,0.562500,-1.128906,
5.593379,0x4A,quat,-0.177490,-0.714478,0.149902,0.659973
5.593385,0x4A,accel,8.281250,-4.199219,-0.796875,
5.594667,0x4A,accel,8.281250,-4.199219,-0.796875,
5.595299,0x4B,gyro,-0.009766,0.013672,0.048828,
5.596447,0x4A,gyro,0.005859,0.009766,-0.005859,
5.596451,0x4A,quat,-0.177429,-0.714478,0.149902,0.659973
5.597820,0x4B,quat,0.026245,-0.748169,-0.019165,0.662720
5.597824,0x4B,accel,9.234375,0.527344,-1.128906,
5.598446,0x4A,accel,8.242188,-4.199219,-0.796875,
5.599078,0x4B,accel,9.234375,0.527344,-1.093750,
5.600351,0x4B,gyro,-0.005859,0.009766,0.041016,
5.600973,0x4A,gyro,0.003906,0.011719,-0.005859,
5.602130,0x4B,quat,0.026184,-0.748169,-0.019165,0.662720
5.603192,0x4A,quat,-0.177429,-0.714478,0.149902,0.659973
5.603815,0x4B,accel,9.273438,0.527344,-1.128906,
5.604435,0x4A,accel,8.242188,-4.199219,-0.796875,
5.605047,0x4B,gyro,-0.007812,0.013672,0.039062,
5.605658,0x4A,gyro,0.003906,0.013672,-0.005859,
5.607386,0x4B,quat,0.026123,-0.748108,-0.019104,0.662781
5.608498,0x4A,quat,-0.177429,-0.714417,0.149902,0.660034
5.609151,0x4B,accel,9.234375,0.562500,-1.128906,
5.609797,0x4A,accel,8.242188,-4.199219,-0.796875,
5.610979,0x4B,gyro,-0.005859,0.013672,0.042969,
5.610987,0x4B,quat,0.026001,-0.748108,-0.019043,0.662781
5.611650,0x4A,gyro,0.007812,0.007812,-0.001953,
5.612312,0x4B,accel,9.207031,0.562500,-1.167969,
5.613228,0x4A,quat,-0.177429,-0.714417,0.149963,0.660034
5.613884,0x4B,gyro,-0.011719,0.011719,0.042969,
5.614533,0x4A,accel,8.281250,-4.199219,-0.796875,
5.615437,0x4B,quat,0.025940,-0.748108,-0.018982,0.662781
5.616600,0x4A,gyro,-0.003906,0.009766,-0.003906,
5.616604,0x4A,quat,-0.177429,-0.714417,0.149963,0.660034
5.617224,0x4B,accel,9.234375,0.562500,-1.167969,
5.618301,0x4A,accel,8.281250,-4.238281,-0.757812,
5.618315,0x4A,accel,8.281250,-4.199219,-0.796875,
5.618952,0x4B,accel,9.234375,0.601562,-1.207031,
5.619596,0x4A,gyro,-0.001953,0.009766,-0.005859,
5.620776,0x4B,gyro,-0.001953,0.015625,0.046875,
5.620786,0x4B,quat,0.025818,-0.748108,-0.018921,0.662842
5.622338,0x4A,quat,-0.177490,-0.714417,0.149963,0.660034
5.622947,0x4B,accel,9.273438,0.562500,-1.128906,
5.623569,0x4A,accel,8.281250,-4.238281,-0.718750,
5.624190,0x4B,gyro,-0.007812,0.013672,0.041016,
5.624831,0x4A,gyro,0.005859,0.009766,-0.001953,
5.625741,0x4B,quat,0.025757,-0.748047,-0.018860,0.662842
5.627415,0x4A,quat,-0.177490,-0.714355,0.149963,0.660095
5.628074,0x4B,accel,9.273438,0.562500,-1.128906,
5.628708,0x4A,accel,8.285156,-4.199219,-0.757812,
5.629975,0x4A,gyro,0.003906,0.007812,-0.001953,
5.630631,0x4B,gyro,-0.013672,0.015625,0.041016,
5.631568,0x4A,quat,-0.177490,-0.714355,0.149963,0.660095
5.633067,0x4B,quat,0.025635,-0.748047,-0.018799,0.662903
5.633072,0x4B,accel,9.273438,0.562500,-1.128906,
5.633733,0x4A,accel,8.285156,-4.238281,-0.796875,
5.634382,0x4B,accel,9.207031,0.527344,-1.093750,
5.635005,0x4A,accel,8.281250,-4.238281,-0.718750,
5.636166,0x4B,gyro,-0.017578,0.013672,0.041016,
5.636171,0x4B,quat,0.025574,-0.748047,-0.018799,0.662903
5.638171,0x4A,gyro,0.001953,0.009766,-0.005859,
5.638175,0x4A,quat,-0.177490,-0.714355,0.149963,0.660095
5.638800,0x4B,accel,9.207031,0.527344,-1.128906,
5.639457,0x4A,accel,8.281250,-4.199219,-0.796875,
5.640892,0x4B,gyro,-0.015625,0.005859,0.042969,
5.640896,0x4B,quat,0.025452,-0.748047,-0.018738,0.662903
5.642601,0x4A,gyro,0.000000,0.011719,-0.007812,
5.642609,0x4A,quat,-0.177490,-0.714294,0.149963,0.660095
5.643268,0x4B,accel,9.273438,0.527344,-1.128906,
5.643923,0x4A,accel,8.281250,-4.238281,-0.757812,
5.644672,0x4B,gyro,-0.009766,0.013672,0.037109,
5.645366,0x4A,gyro,0.000000,0.007812,-0.005859,
5.647360,0x4B,quat,0.025391,-0.748047,-0.018738,0.662903
5.648284,0x4A,quat,-0.177490,-0.714294,0.149963,0.660156
5.648979,0x4B,accel,9.273438,0.527344,-1.128906,
5.649637,0x4A,accel,8.320312,-4.238281,-0.796875,
5.650837,0x4B,gyro,-0.011719,0.011719,0.042969,
5.650847,0x4B,quat,0.025269,-0.747986,-0.018677,0.662964
5.652067,0x4A,gyro,-0.001953,0.005859,-0.009766,
5.652075,0x4A,quat,-0.177490,-0.714294,0.149963,0.660156
5.652705,0x4B,accel,9.316406,0.527344,-1.128906,
5.653336,0x4A,accel,8.285156,-4.238281,-0.796875,
5.653947,0x4B,accel,9.273438,0.527344,-1.167969,
5.654574,0x4A,accel,8.281250,-4.199219,-0.796875,
5.655204,0x4B,gyro,-0.005859,0.013672,0.046875,
5.656374,0x4A,gyro,-0.003906,0.009766,-0.011719,
5.656379,0x4A,quat,-0.177490,-0.714294,0.149963,0.660156
5.657317,0x4B,quat,0.025208,-0.747986,-0.018616,0.662964
5.657956,0x4A,accel,8.281250,-4.238281,-0.757812,
5.658580,0x4B,accel,9.273438,0.527344,-1.167969,
5.660309,0x4B,gyro,-0.011719,0.015625,0.042969,
5.660314,0x4B,quat,0.025085,-0.747986,-0.018555,0.663025
5.660929,0x4A,gyro,0.003906,0.017578,-0.007812,
5.661986,0x4B,accel,9.234375,0.527344,-1.128906,
5.663582,0x4A,quat,-0.177490,-0.714233,0.149902,0.660217
5.663588,0x4A,accel,8.281250,-4.238281,-0.757812,
5.664240,0x4B,gyro,-0.011719,0.015625,0.041016,
5.665764,0x4B,quat,0.025024,-0.747925,-0.018494,0.663025
5.666408,0x4A,gyro,-0.001953,0.007812,-0.009766,
5.667062,0x4B,accel,9.234375,0.527344,-1.093750,
5.668910,0x4A,quat,-0.177490,-0.714233,0.149902,0.660217
5.668917,0x4A,accel,8.281250,-4.199219,-0.796875,
5.669557,0x4B,gyro,-0.007812,0.011719,0.035156,
5.671523,0x4B,quat,0.024902,-0.747925,-0.018433,0.663025
5.672155,0x4A,gyro,0.005859,0.009766,-0.009766,
5.672776,0x4B,accel,9.234375,0.562500,-1.128906,
5.673904,0x4A,quat,-0.177490,-0.714233,0.149902,0.660217
5.673908,0x4A,accel,8.281250,-4.199219,-0.796875,
5.674518,0x4B,accel,9.273438,0.562500,-1.128906,
5.675132,0x4A,gyro,0.003906,0.013672,-0.003906,
5.676279,0x4B,gyro,-0.007812,0.013672,0.033203,
5.676283,0x4B,quat,0.024841,-0.747925,-0.018433,0.663086
5.677232,0x4A,quat,-0.177490,-0.714233,0.149902,0.660278
5.677847,0x4B,accel,9.234375,0.562500,-1.093750,
5.678917,0x4A,accel,8.281250,-4.199219,-0.796875,
5.678921,0x4A,accel,8.285156,-4.160156,-0.796875,
5.679533,0x4B,gyro,-0.013672,0.015625,0.039062,
5.680149,0x4A,gyro,0.003906,0.009766,-0.007812,
5.681845,0x4B,quat,0.024780,-0.747925,-0.018372,0.663086
5.683360,0x4A,quat,-0.177490,-0.714172,0.149902,0.660278
5.684007,0x4B,accel,9.234375,0.562500,-1.128906,
5.684651,0x4A,accel,8.285156,-4.199219,-0.718750,
5.685857,0x4B,gyro,-0.011719,0.013672,0.039062,
5.685864,0x4B,quat,0.024658,-0.747864,-0.018311,0.663086
5.686528,0x4A,gyro,0.003906,0.011719,-0.007812,
5.687292,0x4B,accel,9.234375,0.562500,-1.093750,
5.688452,0x4A,quat,-0.177490,-0.714172,0.149902,0.660278
5.688457,0x4A,accel,8.285156,-4.199219,-0.757812,
5.689078,0x4B,accel,9.234375,0.527344,-1.093750,
5.690296,0x4B,gyro,-0.015625,0.011719,0.039062,
5.690921,0x4A,gyro,0.007812,0.009766,-0.005859,
5.691856,0x4B,quat,0.024536,-0.747864,-0.018311,0.663147
5.693326,0x4A,quat,-0.177429,-0.714172,0.149902,0.660339
5.693330,0x4A,accel,8.285156,-4.199219,-0.757812,
5.693947,0x4B,accel,9.273438,0.562500,-1.093750,
5.694559,0x4A,accel,8.281250,-4.199219,-0.796875,
5.695718,0x4B,gyro,-0.003906,0.013672,0.039062,
5.695732,0x4B,quat,0.024475,-0.747864,-0.018250,0.663147
5.696359,0x4A,gyro,-0.001953,0.009766,-0.007812,
5.697240,0x4B,accel,9.273438,0.562500,-1.128906,
5.698718,0x4A,quat,-0.177429,-0.714111,0.149902,0.660339
5.698725,0x4A,accel,8.281250,-4.199219,-0.796875,
5.700616,0x4B,gyro,-0.007812,0.015625,0.042969,
5.701265,0x4A,gyro,0.005859,0.007812,-0.009766,
5.702659,0x4B,quat,0.024414,-0.747864,-0.018188,0.663208
5.702666,0x4B,accel,9.273438,0.562500,-1.093750,
5.703847,0x4A,quat,-0.177429,-0.714111,0.149902,0.660339
5.703854,0x4A,accel,8.246094,-4.199219,-0.757812,
5.704509,0x4B,gyro,-0.015625,0.015625,0.039062,
5.706544,0x4B,quat,0.024292,-0.747803,-0.018127,0.663208
5.707635,0x4A,gyro,0.003906,0.009766,-0.009766,
5.708256,0x4B,accel,9.273438,0.601562,-1.167969,
5.709386,0x4A,quat,-0.177429,-0.714111,0.149902,0.660400
5.709389,0x4A,accel,8.285156,-4.199219,-0.757812,
5.710000,0x4B,accel,9.234375,0.562500,-1.167969,
5.710615,0x4A,gyro,0.003906,0.009766,-0.005859,
5.711990,0x4B,gyro,-0.015625,0.013672,0.039062,
5.711994,0x4B,quat,0.024231,-0.747803,-0.018127,0.663208
5.713018,0x4A,quat,-0.177429,-0.714111,0.149902,0.660400
5.713637,0x4B,accel,9.273438,0.601562,-1.167969,
5.714246,0x4A,accel,8.281250,-4.160156,-0.757812,
5.714854,0x4B,gyro,-0.017578,0.015625,0.042969,
5.715473,0x4A,accel,8.285156,-4.199219,-0.757812,
5.717006,0x4B,quat,0.024109,-0.747803,-0.018066,0.663269
5.718741,0x4A,gyro,0.001953,0.011719,-0.005859,
5.718749,0x4A,quat,-0.177429,-0.714050,0.149902,0.660400
5.719386,0x4B,accel,9.273438,0.601562,-1.167969,
5.720046,0x4A,accel,8.281250,-4.199219,-0.796875,
5.721256,0x4B,gyro,-0.015625,0.019531,0.041016,
5.721263,0x4B,quat,0.023987,-0.747742,-0.018005,0.663269
5.723393,0x4A,gyro,0.000000,0.011719,-0.007812,
5.723401,0x4A,quat,-0.177429,-0.714050,0.149902,0.660461
5.724039,0x4B,accel,9.273438,0.562500,-1.167969,
5.724694,0x4A,accel,8.281250,-4.160156,-0.757812,
5.726568,0x4B,gyro,-0.017578,0.015625,0.041016,
5.726576,0x4B,quat,0.023865,-0.747742,-0.018005,0.663330
5.727649,0x4A,gyro,-0.001953,0.009766,-0.003906,
5.728289,0x4B,accel,9.273438,0.527344,-1.167969,
5.729439,0x4A,quat,-0.177429,-0.714050,0.149902,0.660461
5.729444,0x4A,accel,8.281250,-4.160156,-0.757812,
5.730059,0x4B,accel,9.273438,0.488281,-1.167969,
5.730680,0x4A,gyro,0.003906,0.007812,0.003906,
5.732910,0x4B,gyro,-0.017578,0.021484,0.042969,
5.732914,0x4B,quat,0.023804,-0.747742,-0.017944,0.663330
5.733770,0x4A,quat,-0.177429,-0.713989,0.149902,0.660461
5.734391,0x4B,accel,9.273438,0.488281,-1.207031,
5.735015,0x4A,accel,8.281250,-4.199219,-0.796875,
5.736179,0x4B,gyro,-0.015625,0.019531,0.031250,
5.736183,0x4B,quat,0.023682,-0.747681,-0.017944,0.663391
5.737360,0x4A,gyro,0.003906,0.013672,0.003906,
5.737365,0x4A,quat,-0.177490,-0.713989,0.149902,0.660461
5.738017,0x4B,accel,9.277344,0.449219,-1.167969,
5.738629,0x4A,accel,8.281250,-4.199219,-0.796875,
5.739880,0x4A,gyro,-0.003906,0.011719,0.000000,
5.740520,0x4B,gyro,-0.027344,0.023438,0.035156,
5.742377,0x4A,quat,-0.177490,-0.713989,0.149902,0.660522
5.743344,0x4B,quat,0.023560,-0.747681,-0.017883,0.663452
5.744012,0x4A,accel,8.285156,-4.199219,-0.757812,
5.744665,0x4B,accel,9.273438,0.410156,-1.093750,
5.745309,0x4A,gyro,0.001953,0.013672,0.000000,
5.746951,0x4B,gyro,-0.017578,0.023438,0.035156,
5.746961,0x4B,quat,0.023499,-0.747620,-0.017883,0.663452
5.748144,0x4A,quat,-0.177490,-0.713928,0.149902,0.660522
5.749299,0x4B,accel,9.316406,0.410156,-1.167969,
5.749308,0x4B,accel,9.316406,0.371094,-1.093750,
5.749965,0x4A,accel,8.285156,-4.199219,-0.718750,
5.751958,0x4B,gyro,-0.015625,0.017578,0.027344,
5.751966,0x4B,quat,0.023376,-0.747620,-0.017883,0.663513
5.753204,0x4A,gyro,0.003906,0.013672,0.003906,
5.753210,0x4A,quat,-0.177490,-0.713928,0.149963,0.660522
5.753855,0x4B,accel,9.316406,0.371094,-1.128906,
5.754495,0x4A,accel,8.281250,-4.199219,-0.796875,
5.755645,0x4B,gyro,-0.017578,0.023438,0.023438,
5.755650,0x4B,quat,0.023315,-0.747559,-0.017822,0.663513
5.756281,0x4A,accel,8.285156,-4.199219,-0.757812,
5.757330,0x4B,accel,9.277344,0.371094,-1.054688,
5.758949,0x4A,gyro,0.005859,0.015625,0.000000,
5.758953,0x4A,quat,-0.177490,-0.713928,0.149963,0.660583
5.759570,0x4B,gyro,-0.009766,0.021484,0.011719,
5.760210,0x4A,accel,8.242188,-4.199219,-0.796875,
5.761123,0x4B,quat,0.023254,-0.747559,-0.017822,0.663574
5.762367,0x4A,gyro,0.003906,0.011719,0.000000,
5.762376,0x4A,quat,-0.177551,-0.713867,0.149963,0.660583
5.763028,0x4B,accel,9.277344,0.335938,-1.054688,
5.763688,0x4A,accel,8.246094,-4.199219,-0.757812,
5.764336,0x4B,accel,9.277344,0.371094,-1.054688,
5.764987,0x4A,gyro,-0.001953,0.011719,0.000000,
5.765661,0x4B,gyro,-0.009766,0.021484,0.019531,
5.766585,0x4A,quat,-0.177551,-0.713867,0.149963,0.660583
5.768118,0x4B,quat,0.023193,-0.747498,-0.017822,0.663635
5.768777,0x4A,accel,8.285156,-4.199219,-0.757812,
5.769410,0x4B,accel,9.273438,0.410156,-1.093750,
5.771146,0x4B,gyro,-0.007812,0.023438,0.011719,
5.771150,0x4B,quat,0.023132,-0.747498,-0.017822,0.663635
5.771774,0x4A,gyro,0.003906,0.009766,0.000000,
5.772622,0x4B,accel,9.277344,0.410156,-1.054688,
5.773781,0x4A,quat,-0.177551,-0.713867,0.149963,0.660645
5.773785,0x4A,accel,8.281250,-4.160156,-0.757812,
5.775039,0x4A,accel,8.320312,-4.199219,-0.757812,
5.775681,0x4B,gyro,-0.009766,0.021484,0.009766,
5.776854,0x4A,gyro,0.005859,0.007812,0.001953,
5.776859,0x4A,quat,-0.177551,-0.713806,0.149963,0.660645
5.778026,0x4B,quat,0.023132,-0.747437,-0.017822,0.663696
5.778676,0x4A,accel,8.285156,-4.199219,-0.757812,
5.779337,0x4B,accel,9.273438,0.449219,-1.015625,
5.779995,0x4A,gyro,0.003906,0.007812,0.000000,
5.781178,0x4B,gyro,-0.005859,0.021484,0.001953,
5.781187,0x4B,quat,0.023071,-0.747437,-0.017761,0.663696
5.782535,0x4A,quat,-0.177551,-0.713806,0.150024,0.660645
5.783173,0x4B,accel,9.234375,0.488281,-1.093750,
5.783829,0x4A,accel,8.281250,-4.238281,-0.718750,
5.784469,0x4B,accel,9.316406,0.488281,-1.093750,
5.785112,0x4A,gyro,0.000000,0.009766,0.000000,
5.785751,0x4B,gyro,-0.011719,0.017578,0.005859,
5.786667,0x4A,quat,-0.177551,-0.713806,0.150024,0.660645
5.787636,0x4B,quat,0.023071,-0.747375,-0.017761,0.663757
5.788287,0x4A,accel,8.285156,-4.199219,-0.757812,
5.788957,0x4B,accel,9.273438,0.527344,-1.167969,
5.790719,0x4B,gyro,-0.003906,0.019531,0.001953,
5.790724,0x4B,quat,0.023071,-0.747375,-0.017761,0.663757
5.791780,0x4A,gyro,0.001953,0.005859,0.005859,
