t_s,stream,v1,v2,v3,v4
18.815756,foot_accel,0.812500,2.007812,-9.492188,
18.816051,heel_fsr,442,,,
18.816711,shank_accel,-0.375000,2.402344,-9.710938,
18.817979,foot_accel,0.812500,2.007812,-9.531250,
18.819544,shank_accel,-0.375000,2.402344,-9.750000,
18.819548,shank_gyro,0.000000,0.000000,0.000000,
18.819778,toe_fsr,-3,,,
18.820164,encoder,121.113281,,,
18.820787,foot_gyro,0.001953,-0.001953,0.000000,
18.821409,shank_accel,-0.375000,2.402344,-9.710938,
18.821639,heel_fsr,443,,,
18.822603,foot_accel,0.812500,2.042969,-9.492188,
18.823701,shank_gyro,0.000000,0.000000,0.000000,
18.823926,toe_fsr,-1,,,
18.824312,encoder,121.113281,,,
18.824932,foot_gyro,-0.001953,0.000000,-0.005859,
18.825576,shank_accel,-0.375000,2.402344,-9.675781,
18.825808,heel_fsr,442,,,
18.826588,foot_accel,0.812500,2.042969,-9.531250,
18.827202,shank_gyro,0.000000,0.000000,0.000000,
18.828367,foot_gyro,0.003906,0.003906,0.005859,
18.828618,toe_fsr,6,,,
18.829871,shank_accel,-0.335938,2.441406,-9.671875,
18.830138,encoder,121.113281,,,
18.830801,foot_accel,0.812500,2.007812,-9.531250,
18.831064,heel_fsr,460,,,
18.831719,shank_gyro,0.000000,0.000000,0.000000,
18.833253,foot_gyro,0.000000,0.000000,0.005859,
18.833502,toe_fsr,-4,,,
18.834346,shank_accel,-0.335938,2.402344,-9.675781,
18.834609,encoder,121.113281,,,
18.835257,foot_accel,0.812500,2.007812,-9.531250,
18.835534,heel_fsr,445,,,
18.836183,shank_accel,-0.335938,2.402344,-9.710938,
18.837139,foot_accel,0.812500,2.007812,-9.531250,
18.838183,shank_gyro,0.000000,0.000000,0.000000,
18.838403,toe_fsr,-1,,,
18.838784,encoder,121.113281,,,
18.839412,foot_gyro,-0.003906,0.000000,0.000000,
18.840057,shank_accel,-0.335938,2.441406,-9.671875,
18.840286,heel_fsr,457,,,
18.841218,foot_accel,0.812500,2.042969,-9.492188,
18.842042,toe_fsr,6,,,
18.843362,foot_gyro,0.000000,0.000000,0.000000,
18.844393,shank_gyro,0.000000,0.000000,0.000000,
18.844617,heel_fsr,448,,,
18.844844,encoder,121.113281,,,
18.845640,foot_accel,0.812500,2.007812,-9.492188,
18.846256,shank_accel,-0.335938,2.402344,-9.675781,
18.847516,foot_gyro,0.000000,0.000000,0.000000,
18.847737,toe_fsr,2,,,
18.848964,shank_gyro,0.000000,0.000000,0.000000,
18.849229,encoder,121.113281,,,
18.849890,foot_accel,0.812500,2.007812,-9.531250,
18.850154,heel_fsr,450,,,
18.850802,shank_accel,-0.335938,2.441406,-9.671875,
18.851632,foot_gyro,0.000000,0.000000,0.000000,
18.852957,shank_accel,-0.335938,2.402344,-9.710938,
18.853208,toe_fsr,-5,,,
18.853643,encoder,121.113281,,,
18.854420,foot_accel,0.812500,2.042969,-9.531250,
18.855340,shank_gyro,0.000000,0.000000,0.000000,
18.855628,heel_fsr,454,,,
18.856527,foot_accel,0.812500,2.042969,-9.492188,
18.857178,shank_accel,-0.335938,2.441406,-9.714844,
18.857400,toe_fsr,1,,,
18.858393,foot_gyro,0.000000,0.000000,0.000000,
18.859467,shank_gyro,0.000000,0.000000,0.000000,
18.859692,heel_fsr,465,,,
18.859918,encoder,121.113281,,,
18.860704,foot_accel,0.812500,2.007812,-9.531250,
18.861339,shank_accel,-0.375000,2.441406,-9.714844,
18.862361,foot_gyro,0.000000,0.000000,0.000000,
18.862584,toe_fsr,7,,,
18.863769,shank_gyro,0.000000,0.000000,0.000000,
18.864001,encoder,121.113281,,,
18.864647,foot_accel,0.812500,2.042969,-9.492188,
18.864882,heel_fsr,443,,,
18.865536,shank_accel,-0.375000,2.441406,-9.714844,
18.867003,shank_accel,-0.375000,2.480469,-9.714844,
18.868077,foot_gyro,0.000000,0.000000,0.000000,
18.868332,toe_fsr,-5,,,
18.869614,shank_gyro,0.000000,0.000000,0.000000,
18.869877,encoder,121.113281,,,
18.870525,foot_accel,0.812500,2.007812,-9.492188,
18.870824,heel_fsr,447,,,
18.871483,shank_accel,-0.375000,2.441406,-9.714844,
18.872745,foot_gyro,0.000000,0.000000,0.000000,
18.873639,shank_gyro,0.000000,0.000000,0.000000,
18.873889,toe_fsr,2,,,
18.874322,encoder,121.113281,,,
18.874956,foot_accel,0.812500,2.042969,-9.531250,
18.875595,shank_accel,-0.375000,2.441406,-9.714844,
18.875828,heel_fsr,451,,,
18.876622,foot_accel,0.851562,2.042969,-9.492188,
18.877245,shank_gyro,0.000000,0.000000,0.000000,
18.878292,foot_gyro,0.000000,0.000000,0.000000,
18.878517,toe_fsr,2,,,
18.879635,shank_accel,-0.335938,2.363281,-9.750000,
18.879868,encoder,121.113281,,,
18.880498,foot_accel,0.851562,2.007812,-9.453125,
18.880725,heel_fsr,460,,,
18.882472,foot_gyro,0.000000,0.000000,0.000000,
18.883604,shank_gyro,0.000000,0.000000,0.000000,
18.883823,toe_fsr,2,,,
18.884216,encoder,121.113281,,,
18.884866,foot_accel,0.812500,2.042969,-9.492188,
18.885540,shank_accel,-0.335938,2.441406,-9.714844,
18.885808,heel_fsr,435,,,
18.886639,foot_gyro,0.000000,0.000000,0.000000,
18.887292,shank_accel,-0.335938,2.402344,-9.675781,
18.887545,toe_fsr,-7,,,
18.888850,foot_accel,0.812500,2.007812,-9.453125,
18.889497,shank_gyro,0.000000,0.000000,0.000000,
18.889747,heel_fsr,452,,,
18.890003,encoder,121.113281,,,
18.891482,shank_accel,-0.335938,2.402344,-9.675781,
18.892141,foot_gyro,0.000000,0.000000,0.000000,
18.892410,toe_fsr,4,,,
18.893388,shank_gyro,0.000000,0.000000,0.000000,
18.893652,encoder,121.113281,,,
18.894525,foot_accel,0.812500,2.007812,-9.492188,
18.894789,heel_fsr,462,,,
18.895463,shank_accel,-0.335938,2.402344,-9.710938,
18.896457,foot_accel,0.812500,2.007812,-9.531250,
18.898102,foot_gyro,0.000000,0.000000,0.000000,
18.898326,toe_fsr,3,,,
18.899567,shank_gyro,0.000000,0.000000,0.000000,
18.899844,encoder,121.113281,,,
18.900466,foot_accel,0.812500,2.007812,-9.531250,
18.900700,heel_fsr,458,,,
18.901320,shank_accel,-0.375000,2.402344,-9.710938,
18.902682,foot_gyro,0.000000,0.000000,0.000000,
18.903837,shank_gyro,0.000000,0.000000,0.000000,
18.904061,toe_fsr,-5,,,
18.904444,encoder,121.113281,,,
18.905063,foot_accel,0.812500,2.007812,-9.492188,
18.905689,shank_accel,-0.335938,2.363281,-9.710938,
18.905919,heel_fsr,440,,,
18.906723,foot_gyro,0.000000,0.000000,0.000000,
18.907397,shank_accel,-0.335938,2.441406,-9.714844,
18.907650,toe_fsr,0,,,
18.908891,foot_accel,0.812500,2.007812,-9.453125,
18.909567,shank_gyro,0.000000,0.000000,0.000000,
18.909816,heel_fsr,451,,,
18.910070,encoder,121.113281,,,
18.911550,shank_accel,-0.375000,2.402344,-9.675781,
18.912209,foot_gyro,0.000000,0.000000,0.000000,
18.912463,toe_fsr,7,,,
18.913295,shank_gyro,0.000000,0.000000,0.000000,
18.913559,encoder,121.113281,,,
18.914504,foot_accel,0.812500,2.042969,-9.492188,
18.914737,heel_fsr,453,,,
18.915474,shank_accel,-0.375000,2.402344,-9.675781,
18.916264,foot_accel,0.812500,2.042969,-9.492188,
18.917925,foot_gyro,0.000000,0.000000,0.000000,
18.918148,toe_fsr,-2,,,
18.919342,shank_gyro,0.000000,0.000000,0.000000,
18.919599,encoder,121.113281,,,
18.920216,foot_accel,0.812500,2.007812,-9.531250,
18.920445,heel_fsr,442,,,
18.921060,shank_accel,-0.335938,2.402344,-9.675781,
18.922611,foot_gyro,0.000000,0.000000,0.000000,
18.922830,toe_fsr,0,,,
18.924072,shank_gyro,0.000000,0.000000,0.000000,
18.924334,encoder,121.113281,,,
18.924987,foot_accel,0.851562,2.042969,-9.492188,
18.925252,heel_fsr,449,,,
18.925893,shank_accel,-0.375000,2.402344,-9.750000,
18.926723,foot_gyro,0.000000,0.000000,0.000000,
18.927974,shank_accel,-0.375000,2.441406,-9.714844,
18.928222,toe_fsr,5,,,
18.928652,encoder,121.113281,,,
18.929610,foot_accel,0.851562,2.042969,-9.492188,
18.930547,shank_gyro,0.000000,0.000000,0.000000,
18.930812,heel_fsr,454,,,
18.932241,shank_accel,-0.375000,2.402344,-9.675781,
18.932858,foot_gyro,0.000000,0.000000,0.000000,
18.933078,toe_fsr,3,,,
18.934265,shank_gyro,0.000000,0.000000,0.000000,
18.934493,encoder,121.113281,,,
18.935128,foot_accel,0.851562,2.007812,-9.531250,
18.935356,heel_fsr,451,,,
18.935998,shank_accel,-0.335938,2.441406,-9.671875,
18.936787,foot_accel,0.851562,2.007812,-9.492188,
18.938446,foot_gyro,0.000000,0.000000,0.000000,
18.938666,toe_fsr,-6,,,
18.939930,shank_gyro,0.000000,0.000000,0.000000,
18.940159,encoder,121.113281,,,
18.940784,foot_accel,0.851562,2.042969,-9.492188,
18.941011,heel_fsr,451,,,
18.941635,shank_accel,-0.414062,2.402344,-9.710938,
18.942589,foot_gyro,0.000000,0.000000,0.000000,
18.943212,shank_gyro,0.000000,0.000000,0.000000,
18.943432,toe_fsr,9,,,
18.943812,encoder,121.113281,,,
18.944650,foot_accel,0.851562,2.042969,-9.531250,
18.945316,shank_accel,-0.335938,2.441406,-9.714844,
18.945581,heel_fsr,446,,,
18.947028,shank_accel,-0.375000,2.402344,-9.710938,
18.948384,foot_gyro,0.000000,0.000000,0.000000,
18.948637,toe_fsr,5,,,
18.949986,shank_gyro,0.000000,0.000000,0.000000,
18.950249,encoder,121.113281,,,
18.950896,foot_accel,0.851562,2.007812,-9.531250,
18.951160,heel_fsr,451,,,
18.951811,shank_accel,-0.335938,2.441406,-9.714844,
18.953019,foot_gyro,0.000000,0.000000,0.000000,
18.954037,shank_gyro,0.000000,0.000000,0.000000,
18.954257,toe_fsr,-5,,,
18.954638,encoder,121.113281,,,
18.955261,foot_accel,0.812500,2.007812,-9.531250,
18.955889,shank_accel,-0.375000,2.402344,-9.710938,
18.956138,heel_fsr,453,,,
18.956924,foot_accel,0.812500,2.042969,-9.531250,
18.957537,shank_gyro,0.000000,0.000000,0.000000,
18.958585,foot_gyro,0.000000,0.000000,0.000000,
18.958808,toe_fsr,4,,,
18.959875,shank_accel,-0.335938,2.402344,-9.710938,
18.960107,encoder,121.113281,,,
18.960730,foot_accel,0.812500,2.042969,-9.492188,
18.960959,heel_fsr,453,,,
18.962660,foot_gyro,0.000000,0.000000,0.000000,
18.964006,shank_accel,-0.335938,2.402344,-9.675781,
18.964257,toe_fsr,7,,,
18.964689,encoder,121.113281,,,
18.965341,foot_accel,0.812500,2.007812,-9.492188,
18.965983,shank_gyro,0.000000,0.000000,0.000000,
18.966246,heel_fsr,454,,,
18.967097,foot_gyro,0.000000,0.000000,0.000000,
18.968499,shank_accel,-0.335938,2.402344,-9.675781,
18.968762,toe_fsr,-3,,,
18.969398,encoder,121.113281,,,
18.970054,foot_accel,0.812500,2.007812,-9.492188,
18.970686,shank_gyro,0.000000,0.000000,0.000000,
18.970912,heel_fsr,449,,,
18.971730,foot_gyro,0.000000,0.000000,0.000000,
18.972360,shank_accel,-0.375000,2.402344,-9.675781,
18.973549,foot_accel,0.851562,2.042969,-9.492188,
18.973770,toe_fsr,3,,,
18.974962,shank_gyro,0.000000,0.000000,0.000000,
18.975192,encoder,121.113281,,,
18.976026,heel_fsr,451,,,
18.976655,shank_accel,-0.375000,2.402344,-9.632812,
18.977438,foot_accel,0.812500,2.042969,-9.531250,
18.978637,shank_gyro,0.000000,0.000000,0.000000,
18.978897,toe_fsr,6,,,
18.979326,encoder,121.113281,,,
18.979994,foot_gyro,0.000000,0.000000,0.000000,
18.980659,shank_accel,-0.375000,2.402344,-9.675781,
18.980923,heel_fsr,450,,,
18.982220,foot_accel,0.812500,2.042969,-9.531250,
18.982864,shank_accel,-0.335938,2.402344,-9.675781,
18.983111,toe_fsr,1,,,
18.983544,encoder,121.113281,,,
18.984639,foot_gyro,0.000000,0.000000,0.000000,
18.984903,heel_fsr,447,,,
18.985785,shank_gyro,0.000000,0.000000,0.000000,
18.986677,foot_accel,0.812500,2.007812,-9.492188,
18.987301,shank_accel,-0.375000,2.402344,-9.675781,
18.987523,toe_fsr,-4,,,
18.989209,foot_gyro,0.000000,0.000000,0.000000,
18.989214,foot_accel,0.812500,2.007812,-9.492188,
18.989435,heel_fsr,438,,,
18.990496,shank_gyro,0.000000,0.000000,0.000000,
18.990723,encoder,121.113281,,,
18.991530,foot_gyro,0.000000,0.000000,0.000000,
18.992151,shank_accel,-0.335938,2.441406,-9.714844,
18.993173,foot_accel,0.812500,2.007812,-9.492188,
18.993396,toe_fsr,9,,,
18.994572,shank_gyro,0.000000,0.000000,0.000000,
18.994819,encoder,121.113281,,,
18.995661,heel_fsr,450,,,
18.996274,shank_accel,-0.375000,2.402344,-9.710938,
18.997057,foot_accel,0.812500,2.007812,-9.562500,
18.997678,shank_gyro,0.000000,0.000000,0.000000,
18.998715,foot_gyro,0.000000,0.000000,0.000000,
18.998938,toe_fsr,3,,,
18.999754,shank_accel,-0.375000,2.402344,-9.710938,
19.000015,encoder,121.113281,,,
19.000664,foot_accel,0.812500,2.007812,-9.492188,
19.000924,heel_fsr,444,,,
19.001565,shank_accel,-0.375000,2.441406,-9.714844,
19.002718,foot_gyro,0.000000,0.000000,0.000000,
19.003830,shank_gyro,0.000000,0.000000,0.000000,
19.004079,toe_fsr,-5,,,
19.004509,encoder,121.113281,,,
19.005178,foot_accel,0.812500,2.042969,-9.492188,
19.005833,shank_accel,-0.335938,2.402344,-9.710938,
19.006097,heel_fsr,449,,,
19.006949,foot_gyro,0.000000,0.000000,0.000000,
19.008595,foot_accel,0.812500,2.007812,-9.531250,
19.008819,toe_fsr,5,,,
19.010357,shank_gyro,0.000000,0.000000,0.000000,
19.010580,heel_fsr,453,,,
19.010807,encoder,121.113281,,,
19.011608,foot_gyro,0.000000,0.000000,0.000000,
19.012230,shank_accel,-0.375000,2.441406,-9.714844,
19.013252,foot_accel,0.812500,2.042969,-9.492188,
19.013476,toe_fsr,4,,,
19.014677,shank_gyro,0.000000,0.000000,0.000000,
19.014908,encoder,121.113281,,,
19.015750,heel_fsr,444,,,
19.016421,shank_accel,-0.335938,2.441406,-9.714844,
19.017936,foot_accel,0.812500,2.007812,-9.531250,
19.018184,toe_fsr,-3,,,
19.019440,shank_accel,-0.375000,2.402344,-9.710938,
19.019700,encoder,121.113281,,,
19.020354,foot_gyro,0.000000,0.000000,0.000000,
19.020615,heel_fsr,446,,,
19.021255,shank_gyro,0.000000,0.000000,0.000000,
19.022794,foot_accel,0.812500,2.007812,-9.531250,
19.023050,toe_fsr,1,,,
19.024466,shank_accel,-0.375000,2.402344,-9.710938,
19.024707,encoder,121.113281,,,
19.025334,foot_gyro,0.000000,0.000000,0.000000,
19.025572,heel_fsr,452,,,
19.026676,shank_gyro,0.000000,0.000000,0.000000,
19.026681,shank_accel,-0.335938,2.402344,-9.710938,
19.027467,foot_accel,0.812500,2.042969,-9.453125,
19.028092,shank_gyro,0.000000,0.000000,0.000000,
19.028322,encoder,121.113281,,,
19.030327,foot_gyro,0.000000,0.000000,0.000000,
19.030331,foot_accel,0.851562,2.007812,-9.531250,
19.030563,toe_fsr,5,,,
19.031353,shank_accel,-0.375000,2.402344,-9.675781,
19.031972,foot_gyro,0.000000,0.000000,0.000000,
19.032795,heel_fsr,453,,,
19.034029,foot_accel,0.812500,2.042969,-9.492188,
19.035090,shank_gyro,0.000000,0.000000,0.000000,
19.035346,toe_fsr,-4,,,
19.035812,encoder,121.113281,,,
19.036465,foot_accel,0.812500,2.042969,-9.492188,
19.037122,shank_accel,-0.375000,2.402344,-9.675781,
19.037392,heel_fsr,443,,,
19.038636,foot_gyro,0.000000,0.000000,0.000000,
19.039778,shank_accel,-0.375000,2.402344,-9.675781,
19.039786,shank_gyro,0.000000,0.000000,0.000000,
19.040042,toe_fsr,0,,,
19.040488,encoder,121.113281,,,
19.041144,foot_accel,0.812500,2.007812,-9.492188,
19.041785,shank_accel,-0.375000,2.441406,-9.671875,
19.042053,heel_fsr,444,,,
19.042890,foot_gyro,0.000000,0.000000,0.000000,
19.043547,shank_gyro,0.000000,0.000000,0.000000,
19.043801,toe_fsr,5,,,
19.044241,encoder,121.113281,,,
19.045015,foot_accel,0.812500,2.007812,-9.492188,
19.045792,shank_accel,-0.375000,2.402344,-9.710938,
19.046024,heel_fsr,435,,,
19.046816,foot_gyro,0.000000,0.000000,0.000000,
19.048480,foot_accel,0.812500,2.042969,-9.453125,
19.048704,toe_fsr,0,,,
19.049878,shank_gyro,0.000000,0.000000,0.000000,
19.050110,encoder,121.113281,,,
19.050934,heel_fsr,442,,,
19.051550,shank_accel,-0.375000,2.402344,-9.710938,
19.052721,foot_gyro,0.000000,0.000000,0.000000,
19.053804,shank_gyro,0.000000,0.000000,0.000000,
19.054029,toe_fsr,-3,,,
19.054413,encoder,121.113281,,,
19.055074,foot_accel,0.851562,2.007812,-9.492188,
19.055939,shank_accel,-0.375000,2.402344,-9.675781,
19.056202,heel_fsr,433,,,
19.057036,foot_accel,0.851562,2.007812,-9.531250,
19.057683,shank_accel,-0.375000,2.441406,-9.714844,
19.057931,toe_fsr,5,,,
19.058361,encoder,121.113281,,,
19.059032,foot_gyro,0.000000,0.000000,0.000000,
19.059717,shank_gyro,0.000000,0.000000,0.000000,
19.059979,heel_fsr,441,,,
19.060815,foot_accel,0.812500,2.007812,-9.492188,
19.061455,shank_accel,-0.335938,2.363281,-9.710938,
19.062550,foot_gyro,0.000000,0.000000,0.000000,
19.062848,toe_fsr,9,,,
19.064059,shank_gyro,0.000000,0.000000,0.000000,
19.064285,encoder,121.113281,,,
19.064922,foot_accel,0.812500,2.042969,-9.492188,
19.065155,heel_fsr,439,,,
19.065829,shank_accel,-0.335938,2.402344,-9.675781,
19.066623,foot_gyro,0.000000,0.000000,0.000000,
19.068434,foot_accel,0.812500,2.042969,-9.492188,
19.068661,toe_fsr,-4,,,
19.069867,shank_gyro,0.000000,0.000000,0.000000,
19.070099,encoder,121.113281,,,
19.070926,heel_fsr,433,,,
19.071545,shank_accel,-0.335938,2.441406,-9.671875,
19.073071,foot_gyro,0.000000,0.000000,0.000000,
19.073320,toe_fsr,-1,,,
19.074584,shank_accel,-0.414062,2.441406,-9.671875,
19.074846,encoder,121.113281,,,
19.075490,foot_accel,0.851562,2.007812,-9.492188,
19.075754,heel_fsr,444,,,
19.076395,shank_gyro,0.000000,0.000000,0.000000,
19.077250,foot_accel,0.851562,2.007812,-9.492188,
19.078362,shank_accel,-0.335938,2.402344,-9.675781,
19.078616,toe_fsr,7,,,
19.079050,encoder,121.113281,,,
19.079717,foot_gyro,0.000000,0.000000,0.000000,
19.080396,shank_gyro,0.000000,0.000000,0.000000,
19.080661,heel_fsr,446,,,
19.081498,foot_accel,0.812500,2.007812,-9.492188,
19.082177,shank_accel,-0.335938,2.402344,-9.675781,
19.082404,toe_fsr,4,,,
19.083191,foot_gyro,0.000000,0.000000,0.000000,
19.083812,shank_gyro,0.000000,0.000000,0.000000,
19.084040,encoder,121.113281,,,
19.084885,foot_accel,0.851562,1.968750,-9.492188,
19.085116,heel_fsr,443,,,
19.085892,shank_accel,-0.335938,2.402344,-9.675781,
19.088078,toe_fsr,-1,,,
19.089298,shank_gyro,0.000000,0.000000,0.000000,
19.089529,encoder,121.113281,,,
19.090150,foot_gyro,0.000000,0.000000,0.000000,
19.090382,heel_fsr,452,,,
19.091003,shank_accel,-0.335938,2.402344,-9.750000,
19.091784,foot_accel,0.812500,2.007812,-9.492188,
19.092403,shank_accel,-0.375000,2.402344,-9.675781,
19.093023,foot_gyro,0.000000,0.000000,0.000000,
19.093247,toe_fsr,5,,,
19.094255,shank_gyro,0.000000,0.000000,0.000000,
19.094516,encoder,121.113281,,,
19.095188,foot_accel,0.812500,2.007812,-9.531250,
19.095456,heel_fsr,454,,,
19.096106,shank_accel,-0.375000,2.402344,-9.675781,
19.096958,foot_accel,0.851562,2.007812,-9.492188,
19.097616,shank_gyro,0.000000,0.000000,0.000000,
19.097866,toe_fsr,2,,,
19.098304,encoder,121.113281,,,
19.098974,foot_gyro,0.000000,0.000000,0.000000,
19.100060,shank_accel,-0.335938,2.402344,-9.675781,
19.100325,heel_fsr,447,,,
19.101157,foot_accel,0.812500,2.042969,-9.531250,
19.102817,foot_gyro,0.000000,0.000000,0.000000,
19.103042,toe_fsr,0,,,
19.104253,shank_gyro,0.000000,0.000000,0.000000,
19.104482,encoder,121.113281,,,
19.105124,foot_accel,0.812500,2.007812,-9.531250,
19.105354,heel_fsr,438,,,
19.105992,shank_accel,-0.375000,2.402344,-9.675781,
19.106778,foot_gyro,0.000000,0.000000,0.000000,
19.107409,shank_accel,-0.335938,2.402344,-9.675781,
19.108444,foot_accel,0.812500,2.007812,-9.492188,
19.108666,toe_fsr,-2,,,
19.109882,shank_gyro,0.000000,0.000000,0.000000,
19.110110,encoder,121.113281,,,
19.110934,heel_fsr,450,,,
19.111547,shank_accel,-0.335938,2.402344,-9.675781,
19.112867,foot_gyro,0.000000,0.000000,0.000000,
19.113959,shank_gyro,0.000000,0.000000,0.000000,
19.114207,toe_fsr,6,,,
19.114638,encoder,121.113281,,,
19.115288,foot_accel,0.851562,2.007812,-9.531250,
19.115979,shank_accel,-0.335938,2.441406,-9.714844,
19.116243,heel_fsr,449,,,
19.117082,foot_accel,0.812500,2.007812,-9.562500,
19.118785,foot_gyro,0.000000,0.000000,0.000000,
19.119037,toe_fsr,1,,,
19.120237,shank_gyro,0.000000,0.000000,0.000000,
19.120507,encoder,121.113281,,,
19.121152,foot_accel,0.812500,2.007812,-9.531250,
19.121543,heel_fsr,445,,,
19.122173,shank_accel,-0.335938,2.402344,-9.675781,
19.122963,foot_gyro,0.000000,0.000000,0.000000,
19.123584,shank_gyro,0.000000,0.000000,0.000000,
19.123816,encoder,121.113281,,,
19.124874,foot_accel,0.812500,2.007812,-9.492188,
19.125149,toe_fsr,2,,,
19.125961,shank_accel,-0.375000,2.402344,-9.710938,
19.126587,foot_gyro,0.000000,0.000000,0.000000,
19.127200,shank_accel,-0.375000,2.441406,-9.671875,
19.127425,heel_fsr,437,,,
19.128642,foot_accel,0.812500,2.007812,-9.531250,
19.129661,shank_gyro,0.000000,0.000000,0.000000,
19.129880,toe_fsr,8,,,
19.130261,encoder,121.113281,,,
19.131499,shank_accel,-0.375000,2.402344,-9.675781,
19.131762,heel_fsr,444,,,
19.133134,foot_gyro,0.000000,0.000000,0.000000,
19.133791,shank_gyro,0.000000,0.000000,0.000000,
19.134042,toe_fsr,1,,,
19.134478,encoder,121.113281,,,
19.135140,foot_accel,0.812500,2.007812,-9.492188,
19.136012,shank_accel,-0.375000,2.402344,-9.710938,
19.136281,heel_fsr,443,,,
19.137119,foot_accel,0.812500,2.007812,-9.492188,
19.138798,foot_gyro,0.000000,0.000000,0.000000,
19.139025,toe_fsr,-3,,,
19.140231,shank_gyro,0.000000,0.000000,0.000000,
19.140461,encoder,121.113281,,,
19.141087,foot_accel,0.812500,2.007812,-9.492188,
